mass,ctau,acc_allbins,trigsf_unc,oneminuseff
15.0,80.0,0.06748910838544371,0.314,0.21708805579773327
15.0,85.0,0.06416427172988505,0.314,0.21708805579773327
15.0,90.0,0.061149840418426436,0.314,0.21708805579773327
15.0,95.0,0.058404517522893606,0.314,0.21708805579773327
15.0,100.0,0.05589403798487582,0.314,0.21708805579773327
18.0,0.1,0.08942539052034391,0.041,0.33822836500706766
18.0,0.2,0.1540458578377778,0.041,0.33822836500706766
18.0,0.4,0.21271672778695383,0.041,0.33822836500706766
18.0,0.6,0.2371169604709726,0.041,0.33822836500706766
18.0,0.8,0.24915098912413253,0.041,0.33822836500706766
18.0,1.0,0.25573896456532347,0.041,0.33822836500706766
18.0,2.0,0.26994039184380136,0.043,0.20089378507586775
18.0,4.0,0.2666478928507229,0.043,0.20089378507586775
18.0,6.0,0.2583053190245185,0.043,0.20089378507586775
18.0,8.0,0.2484518344057551,0.043,0.20089378507586775
18.0,10.0,0.23803984020129257,0.043,0.20089378507586775
18.0,15.0,0.20919433399880052,0.314,0.20389805097451275
18.0,20.0,0.1877950706584277,0.314,0.20389805097451275
18.0,25.0,0.16940889899063344,0.314,0.20389805097451275
18.0,30.0,0.15385772128844563,0.314,0.20389805097451275
18.0,35.0,0.14069506568704004,0.314,0.20389805097451275
18.0,40.0,0.12948263986177244,0.314,0.20389805097451275
18.0,45.0,0.11985277043795817,0.314,0.20389805097451275
18.0,50.0,0.11151168560646543,0.314,0.20389805097451275
18.0,55.0,0.10422766581101804,0.314,0.20389805097451275
18.0,60.0,0.09781811239440374,0.314,0.20389805097451275
18.0,65.0,0.09213846554730579,0.314,0.20389805097451275
18.0,70.0,0.08707324021991113,0.314,0.20389805097451275
18.0,75.0,0.08252954708933143,0.314,0.20389805097451275
18.0,80.0,0.07843188934900074,0.314,0.20389805097451275
18.0,85.0,0.07471842360320011,0.314,0.20389805097451275
18.0,90.0,0.07133811619556575,0.314,0.20389805097451275
18.0,95.0,0.06824842473698368,0.314,0.20389805097451275
18.0,100.0,0.06541371331755448,0.314,0.20389805097451275
21.0,0.1,0.07712330232711725,0.085,0.36267882408426344
21.0,0.2,0.13899455786261217,0.085,0.36267882408426344
21.0,0.4,0.1986439568540214,0.085,0.36267882408426344
21.0,0.6,0.225214723616625,0.085,0.36267882408426344
21.0,0.8,0.23942347491296165,0.085,0.36267882408426344
21.0,1.0,0.2480590853591878,0.085,0.36267882408426344
21.0,2.0,0.26539882865286013,0.314,0.20783993466721107
21.0,4.0,0.2647566621344591,0.314,0.20783993466721107
21.0,6.0,0.2587921384792431,0.314,0.20783993466721107
21.0,8.0,0.2512384620758961,0.314,0.20783993466721107
21.0,10.0,0.24293212122738964,0.314,0.20783993466721107
21.0,15.0,0.2248439007416621,0.314,0.20856308790139477
21.0,20.0,0.2048723297856596,0.314,0.20856308790139477
21.0,25.0,0.18700913879697284,0.314,0.20856308790139477
21.0,30.0,0.17145971339946486,0.314,0.20856308790139477
21.0,35.0,0.1580092253099533,0.314,0.20856308790139477
21.0,40.0,0.14635411479605115,0.314,0.20856308790139477
21.0,45.0,0.13620485349457223,0.314,0.20856308790139477
21.0,50.0,0.12731285243563822,0.314,0.20856308790139477
21.0,55.0,0.11947266477411773,0.314,0.20856308790139477
21.0,60.0,0.11251680426249748,0.314,0.20856308790139477
21.0,65.0,0.1063090160384376,0.314,0.20856308790139477
21.0,70.0,0.10073825431180027,0.314,0.20856308790139477
21.0,75.0,0.09571354343625767,0.314,0.20856308790139477
21.0,80.0,0.09115989518435093,0.314,0.20856308790139477
21.0,85.0,0.0870150961180383,0.314,0.20856308790139477
21.0,90.0,0.08322723691051281,0.314,0.20856308790139477
21.0,95.0,0.07975264604645464,0.314,0.20856308790139477
21.0,100.0,0.07655440254461345,0.314,0.20856308790139477
25.0,0.1,0.0628305955815906,0.041,0.4030240233325658
25.0,0.2,0.12053897465400282,0.041,0.4030240233325658
25.0,0.4,0.182006173633995,0.041,0.4030240233325658
25.0,0.6,0.2117456252204263,0.041,0.4030240233325658
25.0,0.8,0.22854681464983181,0.041,0.4030240233325658
25.0,1.0,0.23914186698760778,0.041,0.4030240233325658
25.0,2.0,0.2545917030911986,0.314,0.22493305563820287
25.0,4.0,0.25874538758297966,0.314,0.22493305563820287
25.0,6.0,0.2556184518280599,0.314,0.22493305563820287
25.0,8.0,0.25076710237424066,0.314,0.22493305563820287
25.0,10.0,0.24514945344866657,0.314,0.22493305563820287
25.0,15.0,0.229125299958736,0.085,0.23251313243019078
25.0,20.0,0.21288864497659324,0.085,0.23251313243019078
25.0,25.0,0.19749998944354397,0.085,0.23251313243019078
25.0,30.0,0.1835070888767903,0.085,0.23251313243019078
25.0,35.0,0.17098591156096501,0.085,0.23251313243019078
25.0,40.0,0.1598393012614616,0.085,0.23251313243019078
25.0,45.0,0.14991729987857297,0.085,0.23251313243019078
25.0,50.0,0.1410647314904259,0.085,0.23251313243019078
25.0,55.0,0.13313882919047368,0.085,0.23251313243019078
25.0,60.0,0.12601448596130807,0.085,0.23251313243019078
25.0,65.0,0.11958438813564977,0.085,0.23251313243019078
25.0,70.0,0.11375731309093105,0.085,0.23251313243019078
25.0,75.0,0.10845603033222476,0.085,0.23251313243019078
25.0,80.0,0.10361498479364037,0.085,0.23251313243019078
25.0,85.0,0.09917868110329135,0.085,0.23251313243019078
25.0,90.0,0.09509969715026473,0.085,0.23251313243019078
25.0,95.0,0.09133751760594147,0.085,0.23251313243019078
25.0,100.0,0.08785737455093529,0.085,0.23251313243019078
