mass,ctau = 1,ctau = 10,ctau = 100,what
0.69,0.00016449158997247976,0.00046098034156943983,0.0045891751180998095,BRbrULdowndown
0.69,0.0009869495398348786,0.003431968181728429,0.034662486400868914,BRbrULobs
0.69,-0.0110396,-0.183041,-2.26127,Significance
0.69,0.0,0.0,0.0,posSignificance
0.695,24.580454096742354,75.22174693475485,757.1028306513084,xsecBRbrUL
0.695,23.254380938503925,15.186023133796056,16.938929200103022,nevtUL
0.695,40.71851441440848,28.618279816445057,32.177340084159184,nevtULup
0.695,13.728489951646896,8.569540613559452,9.518485639171317,nevtULdown
0.695,69.10940519876668,46.01644017839249,51.324734629777595,nevtULupup
0.695,8.685371193899055,5.460590995616955,6.029110393257007,nevtULdowndown
0.695,37.26304415447015,28.538563159574732,31.757731668511266,nevtULobs
0.695,0.0005056593321376231,0.0015474318809388645,0.015574818520434975,BRbrUL
0.695,0.0008854115213333478,0.002916157717884789,0.029586063343251312,BRbrULup
0.695,0.0002985217743945003,0.0008732227149655009,0.00875195147628093,BRbrULdown
0.695,0.0015027626738226545,0.0046890029043147475,0.0471914970553988,BRbrULupup
0.695,0.00018886071441284708,0.0005564256369780169,0.00554357947337516,BRbrULdowndown
0.695,0.0008102733876422151,0.00290803471588511,0.029200246456825937,BRbrULobs
0.695,-0.5319020000000001,-1.7743,-1.92825,Significance
0.695,0.00201734,0.0,0.0,posSignificance
0.88,13.158933859822312,37.11745100822872,371.165697610494,xsecBRbrUL
0.88,38.16803923842199,22.959531837561,25.36365664373302,nevtUL
0.88,63.422510812531655,38.8968664375701,43.98165992477109,nevtULup
0.88,23.67964624919353,14.593957737173081,15.380089666944492,nevtULdown
0.88,102.50681205817757,64.72633975482621,76.8329918010955,nevtULupup
0.88,15.805519624612856,9.892138717247024,10.523219245804123,nevtULdowndown
0.88,59.012999902766474,36.8207385586417,41.41831164694701,nevtULobs
0.88,0.0002707003573250809,0.0007635654497513659,0.0076354732108464595,BRbrUL
0.88,0.00044981342196178113,0.0012935935943926067,0.013240235461361414,BRbrULup
0.88,0.0001679438826015318,0.0004853514427940863,0.0046300209895558326,BRbrULdown
0.88,0.00072701221247096,0.0021526047253628933,0.023129797838175845,BRbrULupup
0.88,0.00011209797242568992,0.0003289829863290459,0.003167909098117148,BRbrULdowndown
0.88,0.00041853971226330964,0.0012245477824470044,0.012468565296435443,BRbrULobs
0.88,-0.08461619999999999,-1.29227,-1.5211700000000001,Significance
0.88,0.0,0.0,0.0,posSignificance
0.885,12.19151036525173,33.76108608868927,332.6671902468558,xsecBRbrUL
0.885,35.94892057598013,21.23741293469996,23.110863513953785,nevtUL
0.885,60.31268294204926,36.14086060817362,40.598312166945526,nevtULup
0.885,22.29706328842169,13.164712111568393,13.989958922393392,nevtULdown
0.885,98.24097728253682,60.793646968044634,70.01837284197867,nevtULupup
0.885,14.903520109232248,8.942068604084193,9.600952201642519,nevtULdowndown
0.885,51.72569381661271,32.10451019660784,36.072148986171186,nevtULobs
0.885,0.0002507989056987809,0.0006945196446191737,0.0068434972186546565,BRbrUL
0.885,0.00042077354867034347,0.0011819018513694712,0.012021811137814706,BRbrULup
0.885,0.0001555562443443451,0.000430520949296096,0.00414265113532804,BRbrULdown
0.885,0.0006853816248853327,0.001988113251702255,0.02073356279004868,BRbrULupup
0.885,0.00010397493094556748,0.00029242932405017843,0.0028429958771859104,BRbrULdowndown
0.885,0.0003608661177544403,0.0010499025037079325,0.010681541652855632,BRbrULobs
0.885,-0.011039499999999999,-0.969251,-0.91904,Significance
0.885,0.0,0.0,0.0,posSignificance
0.89,14.748272458045408,42.941732723213846,433.35585438940353,xsecBRbrUL
0.89,46.93434659879717,29.12421303864428,32.436385405541074,nevtUL
0.89,73.1346444993305,46.464836434066974,53.19862754439537,nevtULup
0.89,32.703249537716104,20.420425233991967,22.166094810164733,nevtULdown
0.89,115.01113982476332,74.71867069224602,89.84657096386773,nevtULupup
0.89,25.477747718624162,16.13548354554775,17.511214900030147,nevtULdowndown
0.89,95.15671743491072,59.38661371328156,69.08432882501343,nevtULobs
0.89,0.00030339559928257385,0.0008833802583220123,0.0089148243985255,BRbrUL
0.89,0.00047276101414312686,0.001409346894886153,0.01462112429826506,BRbrULup
